[13.594666652679443, 0.0]
[14.847999992370605, 0.0]
[15.823333339691162, 0.0]
[20.222667236328125, 0.0]
[18.741000251770018, 0.0]
[25.283000030517577, 0.0]
[19.939666595458984, 0.0]
[24.91899959564209, 0.0]
[18.31, 0.0]
[19.571999969482423, 0.0]
[19.71, 0.0]
[20.94400001525879, 0.0]
[19.8, 0.0]
[19.14, 0.0]
[18.45, 0.0]
[19.3, 0.0]
[21.506000061035156, 0.0]
[14.572000007629395, 0.0]
[15.05, 0.0]
[14.643333339691162, 0.0]
[15.64, 0.0]
[15.902000007629395, 0.0]
[16.16, 0.0]
[18.26, 0.0]
[18.372000007629396, 0.0]
[19.138666687011717, 0.0]
[14.304666652679444, 0.0]
[16.223333339691163, 0.0]
[28.441999778747558, 0.0]
[22.16, 0.0]
[23.568000030517577, 0.0]
[24.406666679382326, 0.0]
[34.29399963378906, 0.0]
[20.92199951171875, 0.0]
[33.192000999450684, 0.0]
[28.16, 0.0]
[25.142000007629395, 0.0]
[22.377000045776366, 0.0]
[13.416666660308838, 0.0]
[24.601000061035155, 0.0]
[13.44, 0.0]
[20.506000213623047, 0.0]
[17.34800003051758, 0.0]
[21.592999839782713, 0.0]
[12.24, 0.0]
[14.866000022888183, 0.0]
[16.34299976348877, 0.0]
[12.87, 0.0]
[29.564000053405763, 0.0]
[17.632000579833985, 0.0]
[20.542999992370607, 0.0]
[14.787999992370606, 0.0]
[27.851999778747558, 0.0]
[20.27000003814697, 0.0]
[26.841000175476076, 0.0]
[21.118000030517578, 0.0]
[15.7, 0.0]
[16.21, 0.0]
[14.87, 0.0]
[25.83199981689453, 0.0]
[13.08, 0.0]
[17.01200008392334, 0.0]
[16.85, 0.0]
[32.49800003051758, 0.0]
[28.310000038146974, 0.0]
[28.072000007629395, 0.0]
[14.487999992370606, 0.0]
[13.52, 0.0]
[15.96, 0.0]
[16.935, 0.0]
[17.69400001525879, 0.0]
[17.072000007629395, 0.0]
[29.723999938964845, 0.0]
[30.74, 0.0]
[30.685666618347167, 0.0]
[33.42466552734375, 0.0]
[24.721999893188478, 0.0]
[27.848999938964845, 0.0]
[27.61999942779541, 0.0]
[17.798000030517578, 0.0]
[11.92, 0.0]
[13.41, 0.0]
[13.88, 0.0]
[14.02, 0.0]
[20.24300048828125, 0.0]
[13.806666660308839, 0.0]
[20.28700008392334, 0.0]
[15.565, 0.0]
[18.800000457763673, 0.0]
[14.386666660308839, 0.0]
[15.027999992370605, 0.0]
[20.131000022888184, 0.0]
[16.59, 0.0]
[16.11400001525879, 0.0]
[18.03800003051758, 0.0]
[20.22800006866455, 0.0]
[21.96, 0.0]
[26.13400001525879, 0.0]
[20.39, 0.0]
[21.665999984741212, 0.0]
[24.61, 0.0]
[25.49, 0.0]
[14.06, 0.0]
[10.66, 0.0]
[29.91800006866455, 0.0]
[15.66, 0.0]
[26.826999893188475, 0.0]
[18.546000328063965, 0.0]
[17.662000007629395, 0.0]
[12.5, 0.0]
[12.83, 0.0]
[20.20599994659424, 0.0]
[33.355, 0.0]
[24.435999908447265, 0.0]
[30.73600082397461, 0.0]
[33.6639994430542, 0.0]
[36.83333297729492, 0.0]
[40.974832458496095, 0.0]
[28.75800033569336, 0.0]
[36.5166665649414, 0.0]
[37.74800033569336, 0.0]
[26.46, 0.0]
[34.89200004577637, 0.0]
[26.256000328063966, 0.0]
[23.3, 0.0]
[23.71, 0.0]
[31.47299995422363, 0.0]
[24.852000427246093, 0.0]
[21.642000007629395, 0.0]
[31.255, 0.0]
[37.51400062561035, 0.0]
[30.935999984741212, 0.0]
[32.96199996948242, 0.0]
[27.26599998474121, 0.0]
[27.28599998474121, 0.0]
[29.458666763305665, 0.0]
[26.392999725341795, 0.0]
[20.464000244140625, 0.0]
[19.322000007629395, 0.0]
[18.662000350952148, 0.0]
[19.68400032043457, 0.0]
[14.767999992370605, 0.0]
[34.09466667175293, 0.0]
[27.625, 0.0]
[25.905, 0.0]
[35.04700038909912, 0.0]
[32.20666667938232, 0.0]
[26.07, 0.0]
[27.084999771118163, 0.0]
[27.34, 0.0]
[15.71, 0.0]
[13.826666660308838, 0.0]
[14.536666660308837, 0.0]
[13.76599998474121, 0.0]
[11.56, 0.0]
[15.34, 0.0]
[18.801999855041505, 0.0]
[17.301000022888182, 0.0]
[12.5, 0.0]
[15.715, 0.0]
[30.839999809265137, 0.0]
[31.95066665649414, 0.0]
[17.78600051879883, 0.0]
[25.97, 0.0]
[25.867999992370606, 0.0]
[28.975, 0.0]
[26.51599998474121, 0.0]
[29.31199996948242, 0.0]
[27.16, 0.0]
[36.52499942779541, 0.0]
[30.605, 0.0]
[25.06599998474121, 0.0]
[12.97, 0.0]
[16.13999996185303, 0.0]
[12.14, 0.0]
[31.113999938964845, 0.0]
[34.47200080871582, 0.0]
[14.072000007629395, 0.0]
[10.88, 0.0]
[20.718667030334473, 0.0]
[25.062000274658203, 0.0]
[23.18999942779541, 0.0]
[25.113999977111817, 0.0]
[25.920999641418458, 0.0]
[35.13599891662598, 0.0]
[18.395000343322753, 0.0]
[13.995, 0.0]
[14.065, 0.0]
[14.52, 0.0]
[13.67400001525879, 0.0]
[13.8, 0.0]
[14.29, 0.0]
[14.77, 0.0]
[15.56, 0.0]
[18.256000022888184, 0.0]
[21.319000434875488, 0.0]
[22.880000076293946, 0.0]
[18.14800003051758, 0.0]
[17.978000297546387, 0.0]
[13.23, 0.0]
[14.22, 0.0]
[16.66533332824707, 0.0]
[19.776666679382323, 0.0]
[21.286666679382325, 0.0]
[20.972000007629394, 0.0]
[23.070666694641112, 0.0]
[16.731000022888182, 0.0]
[25.070000343322754, 0.0]
[26.88699996948242, 0.0]
[25.23400001525879, 0.0]
[15.172000045776366, 0.0]
[18.296666679382323, 0.0]
[22.255, 0.0]
[22.305, 0.0]
[18.85, 0.0]
[20.515, 0.0]
[23.55, 0.0]
[26.740666694641114, 0.0]
[25.32, 0.0]
[26.062000007629393, 0.0]
[29.164000091552733, 0.0]
[15.822999992370605, 0.0]
[14.389666652679443, 0.0]
[18.506666679382324, 0.0]
[16.731000022888182, 0.0]
[10.3, 0.0]
[31.202666664123534, 0.0]
[30.361999969482422, 0.0]
[32.51150127410889, 0.0]
[35.52099998474121, 0.0]
[34.254666595458986, 0.0]
[35.86599868774414, 0.0]
[40.55999893188476, 0.0]
[32.17, 0.0]
[36.13399864196777, 0.0]
[23.86, 0.0]
[32.371999969482424, 0.0]
[36.009999923706054, 0.0]
[34.483000411987305, 0.0]
[34.1959990310669, 0.0]
[20.25, 0.0]
[31.65649974822998, 0.0]
[31.66450035095215, 0.0]
[34.392665786743166, 0.0]
[36.22099990844727, 0.0]
[33.15099990844727, 0.0]
[35.057999267578126, 0.0]
[43.22883224487305, 0.0]
[20.15200004577637, 0.0]
[21.65800006866455, 0.0]
[27.5700004196167, 0.0]
[30.54200023651123, 0.0]
[16.84000003814697, 0.0]
[24.377999839782714, 0.0]
[23.862999992370604, 0.0]
[21.095, 0.0]
[15.047999992370606, 0.0]
[16.58, 0.0]
[34.867666511535646, 0.0]
[12.02, 0.0]
[11.7, 0.0]
[19.63500061035156, 0.0]
[16.06, 0.0]
[20.530666275024416, 0.0]
[20.610666427612305, 0.0]
[34.878000030517576, 0.0]
[32.377999992370604, 0.0]
[23.93400020599365, 0.0]
[19.892999839782714, 0.0]
[22.607999801635742, 0.0]
[17.12199996948242, 0.0]
[12.39, 0.0]
[25.699999580383302, 0.0]
[12.737999992370606, 0.0]
[23.5339994430542, 0.0]
[12.26, 0.0]
[25.20400001525879, 0.0]
[27.38, 0.0]
[25.68, 0.0]
[26.147999992370604, 0.0]
[29.785, 0.0]
[20.74, 0.0]
[20.247999992370605, 0.0]
[22.637999954223634, 0.0]
[24.72, 0.0]
[27.328000450134276, 0.0]
[27.85600028991699, 0.0]
[17.303000450134277, 0.0]
[25.33600009918213, 0.0]
[14.687999992370605, 0.0]
[38.473999938964845, 0.0]
[27.295, 0.0]
[12.76, 0.0]
[20.259333305358886, 0.0]
[21.453333320617677, 0.0]
[22.013333320617676, 0.0]
[14.27, 0.0]
[14.158333320617675, 0.0]
[14.14, 0.0]
[14.581666660308837, 0.0]
[17.650000038146974, 0.0]
[15.2, 0.0]
[34.742000617980956, 0.0]
[37.50200004577637, 0.0]
[34.47999992370605, 0.0]
[34.239000434875486, 0.0]
[28.74266712188721, 0.0]
[30.71866672515869, 0.0]
[23.26600040435791, 0.0]
[14.497999992370605, 0.0]
[14.116666660308837, 0.0]
[17.032000007629396, 0.0]
[17.942000007629396, 0.0]
[16.757999992370607, 0.0]
[19.101333351135253, 0.0]
[18.19, 0.0]
[21.007999992370607, 0.0]
[18.997000045776367, 0.0]
[13.8, 0.0]
[20.02700008392334, 0.0]
[22.90599998474121, 0.0]
[13.71, 0.0]
[13.66, 0.0]
[13.82, 0.0]
[15.15, 0.0]
[18.562000007629393, 0.0]
[15.86, 0.0]
[15.11, 0.0]
[30.606000061035157, 0.0]
[21.261000061035155, 0.0]
[19.01500057220459, 0.0]
[27.028999977111816, 0.0]
[31.559999961853027, 0.0]
[12.84, 0.0]
[24.624000053405762, 0.0]
[18.506000022888184, 0.0]
[26.595999984741212, 0.0]
[27.8, 0.0]
[33.85400024414062, 0.0]
[35.1389998626709, 0.0]
[39.91000114440918, 0.0]
[26.93400020599365, 0.0]
[24.686666679382324, 0.0]
[21.1960001373291, 0.0]
[23.665, 0.0]
[24.345999984741212, 0.0]
[30.242999954223635, 0.0]
[33.531999320983886, 0.0]
[25.52, 0.0]
[33.58199939727783, 0.0]
[22.29, 0.0]
[23.070000228881835, 0.0]
[29.836000022888182, 0.0]
[31.61599998474121, 0.0]
[31.31599998474121, 0.0]
[26.58, 0.0]
[26.41, 0.0]
[36.65999885559082, 0.0]
[27.72, 0.0]
[27.91, 0.0]
[32.94100070953369, 0.0]
[32.30850112915039, 0.0]
[33.77000019073486, 0.0]
[24.014000015258787, 0.0]
[29.567999572753905, 0.0]
[23.92466667175293, 0.0]
[24.367999992370606, 0.0]
[24.926000022888182, 0.0]
[25.686000061035156, 0.0]
[31.497999954223634, 0.0]
[25.33199981689453, 0.0]
[19.432000007629394, 0.0]
[20.198000030517576, 0.0]
[38.03099868774414, 0.0]
[37.08200042724609, 0.0]
[22.952000007629394, 0.0]
[33.18800003051758, 0.0]
[32.399999160766605, 0.0]
[26.798000030517578, 0.0]
[22.652000007629393, 0.0]
[40.10050071716309, 0.0]
[26.448000030517576, 0.0]
[27.28, 0.0]
[29.702999954223632, 0.0]
[33.770000038146975, 0.0]
[27.41, 0.0]
[41.05799983978272, 0.0]
[43.17649917602539, 0.0]
[41.13299880981445, 0.0]
[29.867000007629393, 0.0]
[32.75799964904785, 0.0]
[35.074666557312014, 0.0]
[29.18699996948242, 0.0]
[28.945, 0.0]
[29.17, 0.0]
[37.422000045776365, 0.0]
[31.66799995422363, 0.0]
[27.15300003051758, 0.0]
[27.068000030517577, 0.0]
[26.196000061035157, 0.0]
[19.266000022888182, 0.0]
[19.01, 0.0]
[21.60599998474121, 0.0]
[20.502999954223633, 0.0]
[17.685000076293946, 0.0]
[28.534000549316406, 0.0]
