[12.99209213256836, 0.0]
[15.26072883605957, 0.0]
[17.76323699951172, 0.0]
[22.68653678894043, 0.0]
[21.78797149658203, 0.0]
[27.682043075561523, 0.0]
[25.185306549072266, 0.0]
[30.80512237548828, 0.0]
[25.800094604492188, 0.0]
[27.579519271850586, 0.0]
[29.44165802001953, 0.0]
[31.55196189880371, 0.0]
[29.500980377197266, 0.0]
[30.645837783813477, 0.0]
[31.77079200744629, 0.0]
[33.488380432128906, 0.0]
[37.89273452758789, 0.0]
[30.46013641357422, 0.0]
[32.56098175048828, 0.0]
[32.98542022705078, 0.0]
[34.759803771972656, 0.0]
[36.04685974121094, 0.0]
[37.628170013427734, 0.0]
[40.42681121826172, 0.0]
[41.07381820678711, 0.0]
[43.32349395751953, 0.0]
[40.02901840209961, 0.0]
[42.77978515625, 0.0]
[55.75855255126953, 0.0]
[48.9810791015625, 0.0]
[52.82758712768555, 0.0]
[54.627410888671875, 0.0]
[65.83384704589844, 0.0]
[53.135494232177734, 0.0]
[69.44498443603516, 0.0]
[62.863006591796875, 0.0]
[61.47807312011719, 0.0]
[58.42107391357422, 0.0]
[50.847633361816406, 0.0]
[63.51531982421875, 0.0]
[52.58897399902344, 0.0]
[61.03507995605469, 0.0]
[58.460391998291016, 0.0]
[64.41092681884766, 0.0]
[55.54957962036133, 0.0]
[58.52059555053711, 0.0]
[62.30819320678711, 0.0]
[59.083709716796875, 0.0]
[77.28978729248047, 0.0]
[66.15562438964844, 0.0]
[69.85926055908203, 0.0]
[65.37940979003906, 0.0]
[79.88987731933594, 0.0]
[72.62351989746094, 0.0]
[80.28076171875, 0.0]
[77.33505249023438, 0.0]
[71.54869079589844, 0.0]
[72.415771484375, 0.0]
[72.39939880371094, 0.0]
[85.12943267822266, 0.0]
[72.58992004394531, 0.0]
[77.5806884765625, 0.0]
[78.58033752441406, 0.0]
[96.15104675292969, 0.0]
[90.49667358398438, 0.0]
[92.50123596191406, 0.0]
[80.2882080078125, 0.0]
[79.73857879638672, 0.0]
[83.2999496459961, 0.0]
[85.52926635742188, 0.0]
[86.53240966796875, 0.0]
[88.27928161621094, 0.0]
[100.5697021484375, 0.0]
[102.34991455078125, 0.0]
[104.19623565673828, 0.0]
[107.02558898925781, 0.0]
[99.11347198486328, 0.0]
[104.14054107666016, 0.0]
[106.25191497802734, 0.0]
[96.35649108886719, 0.0]
[90.79803466796875, 0.0]
[93.8324966430664, 0.0]
[95.43675231933594, 0.0]
[96.61035919189453, 0.0]
[102.56135559082031, 0.0]
[98.096923828125, 0.0]
[105.95967102050781, 0.0]
[102.11271667480469, 0.0]
[106.89543914794922, 0.0]
[102.86949157714844, 0.0]
[104.5784912109375, 0.0]
[110.441650390625, 0.0]
[107.4225845336914, 0.0]
[108.58602905273438, 0.0]
[111.47303771972656, 0.0]
[115.06649017333984, 0.0]
[117.28325653076172, 0.0]
[124.02706909179688, 0.0]
[117.7378158569336, 0.0]
[119.39923095703125, 0.0]
[124.43064880371094, 0.0]
[125.09120178222656, 0.0]
[114.72840881347656, 0.0]
[112.36113739013672, 0.0]
[134.2420196533203, 0.0]
[120.27742767333984, 0.0]
[131.69642639160156, 0.0]
[124.36194610595703, 0.0]
[125.5511703491211, 0.0]
[121.38435363769531, 0.0]
[122.48702239990234, 0.0]
[130.50875854492188, 0.0]
[146.4254608154297, 0.0]
[136.72817993164062, 0.0]
[145.97201538085938, 0.0]
[146.98651123046875, 0.0]
[152.31466674804688, 0.0]
[157.2394561767578, 0.0]
[149.8422088623047, 0.0]
[156.01806640625, 0.0]
[156.81362915039062, 0.0]
[147.805908203125, 0.0]
[157.79574584960938, 0.0]
[149.5879669189453, 0.0]
[146.09652709960938, 0.0]
[148.38624572753906, 0.0]
[157.40725708007812, 0.0]
[150.71351623535156, 0.0]
[149.13357543945312, 0.0]
[160.50704956054688, 0.0]
[168.43679809570312, 0.0]
[161.40167236328125, 0.0]
[164.97003173828125, 0.0]
[159.49862670898438, 0.0]
[160.49862670898438, 0.0]
[163.64585876464844, 0.0]
[161.4463653564453, 0.0]
[157.03509521484375, 0.0]
[157.25491333007812, 0.0]
[157.07192993164062, 0.0]
[158.93353271484375, 0.0]
[155.6011962890625, 0.0]
[177.05287170410156, 0.0]
[170.23037719726562, 0.0]
[168.96157836914062, 0.0]
[180.2488250732422, 0.0]
[178.17433166503906, 0.0]
[172.53060913085938, 0.0]
[175.6295928955078, 0.0]
[176.29696655273438, 0.0]
[165.3258056640625, 0.0]
[164.70419311523438, 0.0]
[166.21328735351562, 0.0]
[166.51437377929688, 0.0]
[164.70472717285156, 0.0]
[169.5980987548828, 0.0]
[174.39456176757812, 0.0]
[174.210693359375, 0.0]
[169.60357666015625, 0.0]
[173.96786499023438, 0.0]
[190.06996154785156, 0.0]
[192.80938720703125, 0.0]
[179.3010711669922, 0.0]
[188.69320678710938, 0.0]
[189.4723663330078, 0.0]
[194.50970458984375, 0.0]
[190.16061401367188, 0.0]
[195.4890899658203, 0.0]
[194.96343994140625, 0.0]
[205.61253356933594, 0.0]
[200.56546020507812, 0.0]
[195.57041931152344, 0.0]
[184.54595947265625, 0.0]
[188.23928833007812, 0.0]
[185.54258728027344, 0.0]
[204.70413208007812, 0.0]
[209.96694946289062, 0.0]
[190.03826904296875, 0.0]
[187.56072998046875, 0.0]
[198.94381713867188, 0.0]
[204.5977325439453, 0.0]
[203.8607177734375, 0.0]
[206.01670837402344, 0.0]
[208.66427612304688, 0.0]
[219.5031280517578, 0.0]
[202.6123504638672, 0.0]
[199.48678588867188, 0.0]
[200.38653564453125, 0.0]
[202.2410125732422, 0.0]
[201.79519653320312, 0.0]
[203.3105010986328, 0.0]
[204.4583740234375, 0.0]
[206.63465881347656, 0.0]
[208.14866638183594, 0.0]
[211.47679138183594, 0.0]
[214.8170623779297, 0.0]
[217.60572814941406, 0.0]
[214.8270263671875, 0.0]
[215.14405822753906, 0.0]
[211.50254821777344, 0.0]
[213.82177734375, 0.0]
[215.62460327148438, 0.0]
[219.5453338623047, 0.0]
[223.46864318847656, 0.0]
[224.4624786376953, 0.0]
[227.98062133789062, 0.0]
[221.88023376464844, 0.0]
[230.1187286376953, 0.0]
[234.43606567382812, 0.0]
[233.59738159179688, 0.0]
[222.90931701660156, 0.0]
[228.61044311523438, 0.0]
[233.59642028808594, 0.0]
[234.02232360839844, 0.0]
[232.41134643554688, 0.0]
[233.2793731689453, 0.0]
[238.6937255859375, 0.0]
[241.49996948242188, 0.0]
[243.30921936035156, 0.0]
[244.91456604003906, 0.0]
[247.94219970703125, 0.0]
[236.3241424560547, 0.0]
[235.71214294433594, 0.0]
[241.36973571777344, 0.0]
[240.7104034423828, 0.0]
[233.4006805419922, 0.0]
[256.6298828125, 0.0]
[256.5301818847656, 0.0]
[260.0513610839844, 0.0]
[264.2498779296875, 0.0]
[261.6795349121094, 0.0]
[265.6838684082031, 0.0]
[275.5177307128906, 0.0]
[265.4894714355469, 0.0]
[269.5087890625, 0.0]
[258.4676818847656, 0.0]
[268.4927062988281, 0.0]
[274.5195007324219, 0.0]
[271.573486328125, 0.0]
[272.204345703125, 0.0]
[257.67437744140625, 0.0]
[271.8301086425781, 0.0]
[272.9037170410156, 0.0]
[276.7845458984375, 0.0]
[280.5604553222656, 0.0]
[275.634521484375, 0.0]
[278.5035705566406, 0.0]
[292.302001953125, 0.0]
[266.4391784667969, 0.0]
[270.0364990234375, 0.0]
[273.2400817871094, 0.0]
[280.4973449707031, 0.0]
[268.0000305175781, 0.0]
[277.8642883300781, 0.0]
[276.67205810546875, 0.0]
[275.7078552246094, 0.0]
[270.5330810546875, 0.0]
[273.1377868652344, 0.0]
[293.2959289550781, 0.0]
[270.5024108886719, 0.0]
[270.7857360839844, 0.0]
[280.45220947265625, 0.0]
[276.4935607910156, 0.0]
[282.7451171875, 0.0]
[284.17510986328125, 0.0]
[300.6060485839844, 0.0]
[303.12677001953125, 0.0]
[293.14385986328125, 0.0]
[287.4341735839844, 0.0]
[292.2300109863281, 0.0]
[286.453857421875, 0.0]
[282.7553405761719, 0.0]
[298.3359069824219, 0.0]
[283.5238037109375, 0.0]
[297.1374816894531, 0.0]
[286.8611145019531, 0.0]
[300.56292724609375, 0.0]
[304.2318420410156, 0.0]
[301.58642578125, 0.0]
[304.7789306640625, 0.0]
[309.56011962890625, 0.0]
[301.2577819824219, 0.0]
[300.73681640625, 0.0]
[305.2220153808594, 0.0]
[308.3935241699219, 0.0]
[311.6167907714844, 0.0]
[313.6242370605469, 0.0]
[302.8730163574219, 0.0]
[312.934326171875, 0.0]
[302.68804931640625, 0.0]
[328.3992614746094, 0.0]
[316.6401672363281, 0.0]
[304.3982849121094, 0.0]
[312.4719543457031, 0.0]
[315.2799987792969, 0.0]
[316.8074951171875, 0.0]
[309.472412109375, 0.0]
[310.66473388671875, 0.0]
[311.6103515625, 0.0]
[312.9393005371094, 0.0]
[317.4822998046875, 0.0]
[316.06597900390625, 0.0]
[336.3896484375, 0.0]
[340.74365234375, 0.0]
[337.9455261230469, 0.0]
[338.9604797363281, 0.0]
[332.91015625, 0.0]
[336.6611328125, 0.0]
[330.6790466308594, 0.0]
[322.8486633300781, 0.0]
[323.41925048828125, 0.0]
[327.04925537109375, 0.0]
[329.6328125, 0.0]
[330.19281005859375, 0.0]
[332.857666015625, 0.0]
[332.47113037109375, 0.0]
[336.82305908203125, 0.0]
[335.7620849609375, 0.0]
[331.09173583984375, 0.0]
[338.8438415527344, 0.0]
[342.4416809082031, 0.0]
[334.52032470703125, 0.0]
[335.13275146484375, 0.0]
[336.37640380859375, 0.0]
[339.19232177734375, 0.0]
[343.1935729980469, 0.0]
[341.48333740234375, 0.0]
[342.25054931640625, 0.0]
[358.37982177734375, 0.0]
[349.9651794433594, 0.0]
[348.9360656738281, 0.0]
[357.46514892578125, 0.0]
[364.52203369140625, 0.0]
[345.4498596191406, 0.0]
[357.91156005859375, 0.0]
[352.79345703125, 0.0]
[361.4912109375, 0.0]
[363.8406982421875, 0.0]
[371.91510009765625, 0.0]
[374.4914855957031, 0.0]
[380.4104919433594, 0.0]
[369.88446044921875, 0.0]
[366.4485168457031, 0.0]
[363.70733642578125, 0.0]
[366.9967041015625, 0.0]
[369.267333984375, 0.0]
[375.7419128417969, 0.0]
[380.900390625, 0.0]
[373.48388671875, 0.0]
[380.8607177734375, 0.0]
[369.7867431640625, 0.0]
[372.6927795410156, 0.0]
[383.3222351074219, 0.0]
[383.57965087890625, 0.0]
[385.450439453125, 0.0]
[381.6069030761719, 0.0]
[381.621337890625, 0.0]
[394.6626892089844, 0.0]
[385.3509521484375, 0.0]
[387.1273498535156, 0.0]
[391.80352783203125, 0.0]
[393.1979064941406, 0.0]
[395.4810485839844, 0.0]
[386.90667724609375, 0.0]
[393.3124084472656, 0.0]
[388.5495300292969, 0.0]
[389.76983642578125, 0.0]
[391.4393310546875, 0.0]
[394.28570556640625, 0.0]
[399.504150390625, 0.0]
[394.91912841796875, 0.0]
[389.9150085449219, 0.0]
[391.410400390625, 0.0]
[411.5125427246094, 0.0]
[410.8770751953125, 0.0]
[397.2571105957031, 0.0]
[410.45684814453125, 0.0]
[406.4679260253906, 0.0]
[403.4754638671875, 0.0]
[400.6029357910156, 0.0]
[422.7468566894531, 0.0]
[405.7577209472656, 0.0]
[407.55364990234375, 0.0]
[412.72479248046875, 0.0]
[416.8556823730469, 0.0]
[411.54229736328125, 0.0]
[429.4234313964844, 0.0]
[430.83514404296875, 0.0]
[430.27899169921875, 0.0]
[417.9166259765625, 0.0]
[421.5657043457031, 0.0]
[426.280029296875, 0.0]
[420.4891052246094, 0.0]
[421.5915832519531, 0.0]
[423.01025390625, 0.0]
[435.4665222167969, 0.0]
[427.0735778808594, 0.0]
[426.6783142089844, 0.0]
[423.4754943847656, 0.0]
[421.499267578125, 0.0]
[418.68414306640625, 0.0]
[419.0717468261719, 0.0]
[422.9884338378906, 0.0]
[422.5445556640625, 0.0]
[420.623291015625, 0.0]
[434.94281005859375, 0.0]
