[13.2, 0.0]
[14.733714275360107, 0.0]
[15.725, 0.0]
[20.581000480651856, 0.0]
[18.71700023651123, 0.0]
[23.873999977111815, 0.0]
[20.14099987030029, 0.0]
[24.738999519348145, 0.0]
[18.40714286804199, 0.0]
[19.799142837524414, 0.0]
[19.94114288330078, 0.0]
[20.96, 0.0]
[18.18, 0.0]
[18.977999992370606, 0.0]
[18.377142868041993, 0.0]
[19.39114284515381, 0.0]
[21.142999992370605, 0.0]
[14.108333339691162, 0.0]
[14.985, 0.0]
[14.775, 0.0]
[16.06, 0.0]
[15.762000045776368, 0.0]
[16.322000007629395, 0.0]
[18.15714286804199, 0.0]
[18.472999992370607, 0.0]
[19.073999977111818, 0.0]
[14.13, 0.0]
[16.285, 0.0]
[28.19299976348877, 0.0]
[21.392000007629395, 0.0]
[23.657999992370605, 0.0]
[24.62, 0.0]
[34.255999641418455, 0.0]
[20.687999534606934, 0.0]
[34.76200119018554, 0.0]
[28.498000030517577, 0.0]
[25.03840000152588, 0.0]
[23.18333335876465, 0.0]
[13.33, 0.0]
[24.735, 0.0]
[13.25, 0.0]
[20.77800022125244, 0.0]
[17.248000030517577, 0.0]
[21.645999946594237, 0.0]
[12.27, 0.0]
[14.457714290618897, 0.0]
[16.005999794006346, 0.0]
[12.8, 0.0]
[29.42099998474121, 0.0]
[18.32500053405762, 0.0]
[20.57400001525879, 0.0]
[14.61, 0.0]
[27.56499984741211, 0.0]
[20.37800006866455, 0.0]
[26.798000297546388, 0.0]
[21.456000061035155, 0.0]
[15.877999992370606, 0.0]
[16.15, 0.0]
[14.795, 0.0]
[26.055999946594238, 0.0]
[13.08, 0.0]
[17.288000144958495, 0.0]
[16.916000022888184, 0.0]
[32.83, 0.0]
[28.49, 0.0]
[29.27800003051758, 0.0]
[14.11, 0.0]
[13.6, 0.0]
[15.99, 0.0]
[17.01, 0.0]
[17.847142868041992, 0.0]
[17.35, 0.0]
[30.065999908447267, 0.0]
[29.94199996948242, 0.0]
[30.41900001525879, 0.0]
[33.801998977661135, 0.0]
[24.508999824523926, 0.0]
[27.933999977111817, 0.0]
[28.929999542236327, 0.0]
[18.03, 0.0]
[11.5, 0.0]
[13.36, 0.0]
[13.94, 0.0]
[14.073714275360107, 0.0]
[19.274000511169433, 0.0]
[13.88, 0.0]
[20.52099998474121, 0.0]
[15.557999992370606, 0.0]
[19.013000450134278, 0.0]
[14.3, 0.0]
[15.033714275360108, 0.0]
[20.065000038146973, 0.0]
[16.647999992370604, 0.0]
[16.255142860412597, 0.0]
[17.79, 0.0]
[20.994000015258788, 0.0]
[22.23, 0.0]
[26.86, 0.0]
[20.852000007629396, 0.0]
[21.13, 0.0]
[24.915999984741212, 0.0]
[27.205999908447264, 0.0]
[13.795, 0.0]
[11.25400001525879, 0.0]
[30.490000038146974, 0.0]
[15.690999984741211, 0.0]
[26.802999954223633, 0.0]
[19.50100028991699, 0.0]
[17.147000007629394, 0.0]
[12.59, 0.0]
[12.9, 0.0]
[19.598333282470705, 0.0]
[33.21199996948242, 0.0]
[25.143733139038087, 0.0]
[30.677000885009765, 0.0]
[34.13699928283691, 0.0]
