[15.367033442452353, 0.0]
[13.863126375563912, 0.0]
[17.525638898853458, 0.0]
[26.962901811086926, 0.0]
[26.15290883078117, 0.0]
[33.00034026879588, 0.0]
[29.519847327713162, 0.0]
[33.70860845135371, 0.0]
[30.381642560420527, 0.0]
[30.783844549430324, 0.0]
[33.118794072207635, 0.0]
[32.00721190471421, 0.0]
[31.746905199267044, 0.0]
[33.22193581578108, 0.0]
[35.43501838350302, 0.0]
[37.45950316650165, 0.0]
[38.8566911401839, 0.0]
[30.474173160911597, 0.0]
[32.16897247374772, 0.0]
[35.26821963622268, 0.0]
[38.08741708721236, 0.0]
[37.783802671383185, 0.0]
[39.91985973934006, 0.0]
[40.72585983336011, 0.0]
[46.2165818160647, 0.0]
[46.2751274448693, 0.0]
[38.9534908366344, 0.0]
[42.598155846213615, 0.0]
[55.78503840573593, 0.0]
[52.82158070299978, 0.0]
[54.64119822416794, 0.0]
[53.582786418264135, 0.0]
[63.61828495236071, 0.0]
[58.88618821296686, 0.0]
[60.819641156291866, 0.0]
[61.99972696626409, 0.0]
[59.742194881449734, 0.0]
[63.613086640405854, 0.0]
[51.668123835185696, 0.0]
[67.04589929638972, 0.0]
[50.66807580452735, 0.0]
[63.34547053651164, 0.0]
[59.012960523984404, 0.0]
[67.3458049553319, 0.0]
[52.25791384249469, 0.0]
[62.926205215955946, 0.0]
[62.57089760715256, 0.0]
[57.38905588314255, 0.0]
[77.57177559862522, 0.0]
[70.76418098518303, 0.0]
[72.25703569678943, 0.0]
[64.97504521820699, 0.0]
[79.8828281941195, 0.0]
[74.37271802673051, 0.0]
[83.61717217112371, 0.0]
[74.6692064064654, 0.0]
[70.0511968499232, 0.0]
[73.98053070301201, 0.0]
[71.04678530232209, 0.0]
[87.38534551435733, 0.0]
[71.38443087788953, 0.0]
[80.86784567480812, 0.0]
[79.96363394970392, 0.0]
[94.9127964511679, 0.0]
[94.37481575164712, 0.0]
[95.65191140916637, 0.0]
[77.09834257076142, 0.0]
[79.94622023348768, 0.0]
[84.90503677473143, 0.0]
[84.10433115980452, 0.0]
[87.4939372358912, 0.0]
[86.16105576866366, 0.0]
[101.9624393285479, 0.0]
[103.38958998035751, 0.0]
[104.34292073662427, 0.0]
[107.04487313100879, 0.0]
[104.49832290548758, 0.0]
[105.60058055198584, 0.0]
[105.77418386461835, 0.0]
[99.76693837078805, 0.0]
[88.07525538577953, 0.0]
[92.76421881013228, 0.0]
[93.43808723107924, 0.0]
[92.75084638072933, 0.0]
[105.29055467938313, 0.0]
[99.40469340237175, 0.0]
[109.86722952848994, 0.0]
[103.14059748028973, 0.0]
[109.65835645741528, 0.0]
[102.80244385034527, 0.0]
[103.5286119781212, 0.0]
[111.70215768707514, 0.0]
[111.43798563475792, 0.0]
[112.75611178166524, 0.0]
[113.65462283144694, 0.0]
[115.99705533781594, 0.0]
[119.77195332110519, 0.0]
[121.49816268917012, 0.0]
[122.52956358028108, 0.0]
[124.32839006825986, 0.0]
[125.03356240670043, 0.0]
[130.14781311359408, 0.0]
[118.15031883286602, 0.0]
[112.68846840289079, 0.0]
[133.9203076117738, 0.0]
[120.23055758528298, 0.0]
[136.58315533084325, 0.0]
[131.07331861282287, 0.0]
[127.18163286157248, 0.0]
[118.6225043762683, 0.0]
[120.91203975693898, 0.0]
[129.54138959679938, 0.0]
[140.69828547701755, 0.0]
[141.72082142248416, 0.0]
[143.59592756413437, 0.0]
[147.11949234254618, 0.0]
[149.90353553365023, 0.0]
[149.2854511684007, 0.0]
[144.4845644562113, 0.0]
[153.35783309579688, 0.0]
[152.722198270293, 0.0]
[146.09150797559602, 0.0]
[152.02863382262586, 0.0]
[152.3829762253097, 0.0]
[149.24216483069725, 0.0]
[150.70710477885152, 0.0]
[154.50405026078366, 0.0]
[154.19585793862535, 0.0]
[153.01389063451404, 0.0]
[158.96451312877642, 0.0]
[161.02168787814568, 0.0]
[159.83298165593172, 0.0]
[162.98483406129475, 0.0]
[157.48903654451655, 0.0]
[159.23161728188575, 0.0]
[166.01602864110401, 0.0]
[165.61104735869196, 0.0]
[160.24505300747106, 0.0]
