[23.297754287719727, 0.0]
[20.892425537109375, 0.0]
[20.892425537109375, 0.0]
java.lang.ArrayIndexOutOfBoundsException
[20.892425537109375, 0.0]
[20.892425537109375, 0.0]
[20.892425537109375, 0.0]
[20.128150939941406, 0.0]
[18.64022445678711, 0.0]
[15.428971290588379, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[21.53778839111328, 0.0]
[20.892425537109375]
