[321.6872427083736, 0.0]
[365.2749430925191, 0.0]
[298.43968028439576, 0.0]
[342.5398531246754, 0.0]
[338.89523550890675, 0.0]
[346.72952021316075, 0.0]
[374.19819790368507, 0.0]
[328.26555956604676, 0.0]
[361.4251495188642, 0.0]
[370.78986250960145, 0.0]
[373.92178145531875, 0.0]
[336.9233353284481, 0.0]
[371.0851539076818, 0.0]
[356.643184738454, 0.0]
[378.07142723140345, 0.0]
[371.75624582574636, 0.0]
[351.28612827567616, 0.0]
[347.5074412159245, 0.0]
[392.9462082074498, 0.0]
[377.17906648444813, 0.0]
[363.7217731660185, 0.0]
[379.59019190602186, 0.0]
[360.5081816472058, 0.0]
[385.8844892458271, 0.0]
[368.4708681798867, 0.0]
[378.0044232129909, 0.0]
[373.36162656037516, 0.0]
[373.48761422601984, 0.0]
[394.9904596585172, 0.0]
[374.827904431591, 0.0]
[392.77671878021283, 0.0]
[372.9642438556197, 0.0]
[391.530102696117, 0.0]
[378.9956395687911, 0.0]
[397.1135803256169, 0.0]
[404.0071269893845, 0.0]
[384.70183231262513, 0.0]
[380.6076029195397, 0.0]
[392.0858786983519, 0.0]
[399.63768680977216, 0.0]
[381.98581975282565, 0.0]
[398.2875867869211, 0.0]
[386.39501175662315, 0.0]
[393.4221212409935, 0.0]
[386.20319968972336, 0.0]
[403.00516924570206, 0.0]
[395.2359117465518, 0.0]
[403.0462683973124, 0.0]
[393.8749365775245, 0.0]
[388.3576690185573, 0.0]
[392.7826226445765, 0.0]
[400.66312622662645, 0.0]
[391.3478417089833, 0.0]
[395.720041386844, 0.0]
[403.303108154052, 0.0]
[415.6020897571255, 0.0]
[401.0457209975172, 0.0]
[406.3295999944719, 0.0]
[392.6743774293359, 0.0]
[401.41079524444507, 0.0]
[414.1495345818449, 0.0]
[393.7365546950168, 0.0]
[420.39947314192796, 0.0]
[409.0660250595833, 0.0]
[429.7070460937779, 0.0]
[425.1233606774594, 0.0]
[405.05554815619195, 0.0]
[425.40612767146996, 0.0]
[407.8968584752464, 0.0]
[434.23403125795073, 0.0]
[419.8037965954968, 0.0]
[416.64611519519895, 0.0]
[433.826669926484, 0.0]
[409.1393749692316, 0.0]
[428.9731873859472, 0.0]
[430.7350044963487, 0.0]
[415.42636318386457, 0.0]
[435.1357547418545, 0.0]
[431.2277553714015, 0.0]
[418.86533490312047, 0.0]
[428.02094367247804, 0.0]
[439.0014530694617, 0.0]
[438.64237859859406, 0.0]
[423.6818009771118, 0.0]
[424.07929428880885, 0.0]
[424.3050089469252, 0.0]
[433.7533629977451, 0.0]
[458.41661799250926, 0.0]
[422.2024505305612, 0.0]
