[8.912047386169434, 0.0]
[309.84649658203125, 0.0]
[4.463318824768066, 0.0]
[37.01747131347656, 0.0]
[24.730270385742188, 0.0]
[41.82990264892578, 0.0]
[769.9725341796875, 0.0]
[10.55410099029541, 0.0]
[143.90809631347656, 0.0]
[430.03753662109375, 0.0]
[529.9195556640625, 0.0]
[17.065412521362305, 0.0]
[320.204833984375, 0.0]
[65.0067138671875, 0.0]
[599.919677734375, 0.0]
[259.6991271972656, 0.0]
[34.413978576660156, 0.0]
[25.074914932250977, 0.0]
[3000.019287109375, 0.0]
[350.0174255371094, 0.0]
[78.02330780029297, 0.0]
[430.44842529296875, 0.0]
[52.17637252807617, 0.0]
[700.0919799804688, 0.0]
[88.1549072265625, 0.0]
[239.71473693847656, 0.0]
[129.48678588867188, 0.0]
[110.8119125366211, 0.0]
[1300.08935546875, 0.0]
[101.12059783935547, 0.0]
[820.040771484375, 0.0]
[80.76383209228516, 0.0]
[590.1853637695312, 0.0]
[124.26365661621094, 0.0]
[839.578125, 0.0]
[1800.1553955078125, 0.0]
[144.7982177734375, 0.0]
[101.64299011230469, 0.0]
[270.2895812988281, 0.0]
[630.0712280273438, 0.0]
[82.20330810546875, 0.0]
[420.19598388671875, 0.0]
[104.76750183105469, 0.0]
[180.22581481933594, 0.0]
[80.09333801269531, 0.0]
[499.02752685546875, 0.0]
[179.14625549316406, 0.0]
[430.36236572265625, 0.0]
[126.41909790039062, 0.0]
[65.7571792602539, 0.0]
[95.53277587890625, 0.0]
[220.56497192382812, 0.0]
[61.313621520996094, 0.0]
[96.79491424560547, 0.0]
[200.39463806152344, 0.0]
[719.4323120117188, 0.0]
[126.97118377685547, 0.0]
[170.1791229248047, 0.0]
[46.81098556518555, 0.0]
[93.42528533935547, 0.0]
[359.52117919921875, 0.0]
[36.128997802734375, 0.0]
[609.5917358398438, 0.0]
[129.93267822265625, 0.0]
[1400.3509521484375, 0.0]
[690.4130249023438, 0.0]
[74.809326171875, 0.0]
[570.06201171875, 0.0]
[78.24066925048828, 0.0]
[1499.5472412109375, 0.0]
[230.4364471435547, 0.0]
[148.43307495117188, 0.0]
[920.1180419921875, 0.0]
[55.0147705078125, 0.0]
[381.0778503417969, 0.0]
[399.5433349609375, 0.0]
[64.92046356201172, 0.0]
[549.8701782226562, 0.0]
[309.8132629394531, 0.0]
[78.778564453125, 0.0]
[210.2759246826172, 0.0]
[669.7244873046875, 0.0]
[460.1473693847656, 0.0]
[77.09803771972656, 0.0]
[83.58995819091797, 0.0]
[83.87435150146484, 0.0]
[199.3055419921875, 0.0]
[2999.57666015625, 0.0]
[48.58921813964844, 0.0]
[540.219482421875, 0.0]
[72.22772216796875, 0.0]
[139.80001831054688, 0.0]
[220.08839416503906, 0.0]
[459.8580627441406, 0.0]
[390.3056640625, 0.0]
[57.6001091003418, 0.0]
[529.90771484375, 0.0]
[1300.3931884765625, 0.0]
[399.1805419921875, 0.0]
[164.9588165283203, 0.0]
[89.27580261230469, 0.0]
[159.71856689453125, 0.0]
[73.07826232910156, 0.0]
[59.76508331298828, 0.0]
[77.022216796875, 0.0]
[270.2321472167969, 0.0]
[170.3444061279297, 0.0]
[139.5420684814453, 0.0]
[99.55252838134766, 0.0]
[37.01756286621094, 0.0]
[520.544677734375, 0.0]
[511.3064880371094, 0.0]
[115.51207733154297, 0.0]
[309.85791015625, 0.0]
[519.7127075195312, 0.0]
[1100.438232421875, 0.0]
[309.760498046875, 0.0]
[459.62603759765625, 0.0]
[170.07583618164062, 0.0]
[87.91009521484375, 0.0]
[440.11163330078125, 0.0]
[38.99866485595703, 0.0]
[1299.574462890625, 0.0]
[59.04938888549805, 0.0]
[81.68267059326172, 0.0]
[88.83827209472656, 0.0]
[149.84642028808594, 0.0]
[359.76593017578125, 0.0]
[359.5096130371094, 0.0]
[110.13267517089844, 0.0]
[570.0260009765625, 0.0]
[159.9068603515625, 0.0]
[35.108177185058594, 0.0]
[24.284650802612305, 0.0]
[430.3984069824219, 0.0]
[77.029296875, 0.0]
[330.2714538574219, 0.0]
[63.42647171020508, 0.0]
[39.954246520996094, 0.0]
[980.028564453125, 0.0]
[599.5476684570312, 0.0]
[239.5464324951172, 0.0]
[370.01544189453125, 0.0]
[102.0530776977539, 0.0]
[39.17793273925781, 0.0]
[71.1968765258789, 0.0]
[170.43943786621094, 0.0]
[230.32159423828125, 0.0]
[180.45884704589844, 0.0]
[199.3280029296875, 0.0]
[160.03443908691406, 0.0]
[440.08465576171875, 0.0]
[170.1783905029297, 0.0]
[459.9252014160156, 0.0]
[539.5986328125, 0.0]
[730.101806640625, 0.0]
[389.7279357910156, 0.0]
[609.626220703125, 0.0]
[259.5627136230469, 0.0]
[1599.9681396484375, 0.0]
[215.4668426513672, 0.0]
[185.21939086914062, 0.0]
[87.91630554199219, 0.0]
[760.39013671875, 0.0]
[220.41555786132812, 0.0]
[419.6383972167969, 0.0]
[250.48406982421875, 0.0]
[96.01142883300781, 0.0]
[132.3153076171875, 0.0]
[1799.8250732421875, 0.0]
[83.10174560546875, 0.0]
[123.75455474853516, 0.0]
[147.46170043945312, 0.0]
[479.5640869140625, 0.0]
[819.5869140625, 0.0]
[204.68190002441406, 0.0]
[529.9639892578125, 0.0]
[340.4927673339844, 0.0]
[2599.97900390625, 0.0]
[300.175048828125, 0.0]
[1999.8953857421875, 0.0]
[309.5377197265625, 0.0]
[84.76325988769531, 0.0]
[340.00537109375, 0.0]
[900.460693359375, 0.0]
[250.48171997070312, 0.0]
[99.93357849121094, 0.0]
[149.42828369140625, 0.0]
[150.18972778320312, 0.0]
[138.76754760742188, 0.0]
[410.47125244140625, 0.0]
[101.13943481445312, 0.0]
[86.38812255859375, 0.0]
[48.05595397949219, 0.0]
[570.076904296875, 0.0]
[77.53925323486328, 0.0]
[539.8412475585938, 0.0]
[219.8985595703125, 0.0]
[238.96568298339844, 0.0]
[370.7334899902344, 0.0]
[419.6793518066406, 0.0]
[43.29342269897461, 0.0]
[340.0555725097656, 0.0]
[230.06964111328125, 0.0]
[219.1975860595703, 0.0]
[52.88859176635742, 0.0]
[25.50137710571289, 0.0]
[224.968017578125, 0.0]
