[141.7481689453125, 0.0]
[806.0819702148438, 0.0]
[151.43858337402344, 0.0]
[180.27554321289062, 0.0]
[104.02351379394531, 0.0]
[197.95172119140625, 0.0]
[976.2730102539062, 0.0]
[-30.987133026123047, 0.0]
[476.22772216796875, 0.0]
[759.6163330078125, 0.0]
[822.08203125, 0.0]
[-20.601064682006836, 0.0]
[663.6890869140625, 0.0]
[220.3143768310547, 0.0]
[809.6751708984375, 0.0]
[581.9672241210938, 0.0]
[47.82535171508789, 0.0]
[19.109779357910156, 0.0]
[1325.889404296875, 0.0]
[651.4552612304688, 0.0]
[221.79852294921875, 0.0]
[694.4251708984375, 0.0]
[103.78099060058594, 0.0]
[813.4540405273438, 0.0]
[232.63751220703125, 0.0]
[521.0990600585938, 0.0]
[348.2874755859375, 0.0]
[299.7166748046875, 0.0]
[1017.9554443359375, 0.0]
[267.83013916015625, 0.0]
[868.913330078125, 0.0]
[209.94577026367188, 0.0]
[774.0439453125, 0.0]
[322.58770751953125, 0.0]
[871.2594604492188, 0.0]
[1096.5137939453125, 0.0]
[352.64105224609375, 0.0]
[263.62554931640625, 0.0]
[533.2967529296875, 0.0]
[786.5491333007812, 0.0]
[212.82862854003906, 0.0]
[657.2075805664062, 0.0]
[263.0953369140625, 0.0]
[425.2572326660156, 0.0]
[201.7295684814453, 0.0]
[715.6681518554688, 0.0]
[410.9320068359375, 0.0]
[666.6337280273438, 0.0]
[314.2596130371094, 0.0]
[162.52056884765625, 0.0]
[267.2987365722656, 0.0]
[497.7837219238281, 0.0]
[119.42357635498047, 0.0]
[264.42962646484375, 0.0]
[460.69232177734375, 0.0]
[823.078369140625, 0.0]
[328.8678283691406, 0.0]
[396.77392578125, 0.0]
[82.01994323730469, 0.0]
[250.29400634765625, 0.0]
[625.976318359375, 0.0]
[-2.2955551147460938, 0.0]
[771.4158325195312, 0.0]
[317.62322998046875, 0.0]
[1011.9139404296875, 0.0]
[792.8648071289062, 0.0]
[187.02520751953125, 0.0]
[748.1427001953125, 0.0]
[194.1728057861328, 0.0]
[1053.89990234375, 0.0]
[497.31732177734375, 0.0]
[373.3262634277344, 0.0]
[894.2828369140625, 0.0]
[112.8997802734375, 0.0]
[620.2598876953125, 0.0]
[634.0277709960938, 0.0]
[138.79693603515625, 0.0]
[730.4226684570312, 0.0]
[550.1785278320312, 0.0]
[195.57705688476562, 0.0]
[466.1180725097656, 0.0]
[812.1021728515625, 0.0]
[678.6256713867188, 0.0]
[191.96636962890625, 0.0]
[206.97531127929688, 0.0]
[224.05455017089844, 0.0]
[447.5555419921875, 0.0]
[1261.013916015625, 0.0]
[85.08283233642578, 0.0]
[726.2131958007812, 0.0]
[182.77615356445312, 0.0]
[361.8750305175781, 0.0]
[478.4899597167969, 0.0]
[694.0303344726562, 0.0]
[620.38916015625, 0.0]
[100.8873519897461, 0.0]
[707.0604248046875, 0.0]
[986.198974609375, 0.0]
[617.9744873046875, 0.0]
[376.99114990234375, 0.0]
[237.23397827148438, 0.0]
[363.6219787597656, 0.0]
[180.93377685546875, 0.0]
[132.2694854736328, 0.0]
[168.36328125, 0.0]
[531.220947265625, 0.0]
[407.32171630859375, 0.0]
[333.394287109375, 0.0]
[262.45538330078125, 0.0]
[16.50072479248047, 0.0]
[711.3038330078125, 0.0]
[717.8057861328125, 0.0]
[291.5117492675781, 0.0]
[564.7677612304688, 0.0]
[709.0034790039062, 0.0]
[941.6832275390625, 0.0]
[585.0621337890625, 0.0]
[701.3470458984375, 0.0]
[413.4349670410156, 0.0]
[230.62591552734375, 0.0]
[672.4439697265625, 0.0]
[7.1422576904296875, 0.0]
[1005.1528930664062, 0.0]
[113.5476303100586, 0.0]
[220.96832275390625, 0.0]
[234.6579132080078, 0.0]
[373.866455078125, 0.0]
[615.2413330078125, 0.0]
[629.2730712890625, 0.0]
[271.56805419921875, 0.0]
[636.0050048828125, 0.0]
[392.5855712890625, 0.0]
[19.3648681640625, 0.0]
[-59.21696472167969, 0.0]
[662.1875, 0.0]
[214.67767333984375, 0.0]
[615.9785766601562, 0.0]
[145.61392211914062, 0.0]
[37.500518798828125, 0.0]
[821.9213256835938, 0.0]
[769.4692993164062, 0.0]
[504.5916748046875, 0.0]
[640.0509643554688, 0.0]
[257.5894775390625, 0.0]
[58.402976989746094, 0.0]
[189.0618133544922, 0.0]
[432.2701416015625, 0.0]
[494.8040771484375, 0.0]
[434.88604736328125, 0.0]
[463.4949645996094, 0.0]
[414.3251647949219, 0.0]
[711.1759033203125, 0.0]
[420.2447509765625, 0.0]
[691.4589233398438, 0.0]
[758.6298217773438, 0.0]
[819.1333618164062, 0.0]
[649.620361328125, 0.0]
[811.1557006835938, 0.0]
[548.8546142578125, 0.0]
[1079.55224609375, 0.0]
[504.2997131347656, 0.0]
[447.14990234375, 0.0]
[235.0360565185547, 0.0]
[874.8505249023438, 0.0]
[507.4505920410156, 0.0]
[683.3273315429688, 0.0]
[530.1248779296875, 0.0]
[288.895263671875, 0.0]
[345.0578918457031, 0.0]
[1105.0491943359375, 0.0]
[248.52110290527344, 0.0]
[353.7797546386719, 0.0]
[385.347412109375, 0.0]
[733.0088500976562, 0.0]
[873.2125244140625, 0.0]
[506.4100036621094, 0.0]
[764.0401000976562, 0.0]
[630.4816284179688, 0.0]
[1229.934326171875, 0.0]
[587.5499267578125, 0.0]
[1161.385009765625, 0.0]
[602.235107421875, 0.0]
[251.10073852539062, 0.0]
[654.75634765625, 0.0]
[917.9673461914062, 0.0]
[539.851806640625, 0.0]
[301.8173828125, 0.0]
[388.4679260253906, 0.0]
[395.2987060546875, 0.0]
[369.89007568359375, 0.0]
[684.97998046875, 0.0]
[291.54638671875, 0.0]
[256.44403076171875, 0.0]
[106.73941802978516, 0.0]
[779.4297485351562, 0.0]
[243.50534057617188, 0.0]
[758.8980712890625, 0.0]
[511.2940979003906, 0.0]
[530.6805419921875, 0.0]
[668.8499755859375, 0.0]
[701.7625732421875, 0.0]
[90.81962585449219, 0.0]
[646.9681396484375, 0.0]
[546.8578491210938, 0.0]
[518.6387939453125, 0.0]
[135.77822875976562, 0.0]
[-7.713653564453125, 0.0]
[531.0205078125, 0.0]
[272.40985107421875, 0.0]
[356.9718933105469, 0.0]
[428.6917724609375, 0.0]
[111.67342376708984, 0.0]
[751.6962280273438, 0.0]
[334.83026123046875, 0.0]
[195.74427795410156, 0.0]
[807.3748779296875, 0.0]
[292.4524230957031, 0.0]
[614.4425659179688, 0.0]
[475.4830017089844, 0.0]
[297.3858642578125, 0.0]
[590.6453247070312, 0.0]
[845.5730590820312, 0.0]
[520.941162109375, 0.0]
[326.19366455078125, 0.0]
[813.576171875, 0.0]
[450.8968505859375, 0.0]
[471.782470703125, 0.0]
[675.4821166992188, 0.0]
[322.5364685058594, 0.0]
[472.49517822265625, 0.0]
[763.3622436523438, 0.0]
[762.6253662109375, 0.0]
[645.6651000976562, 0.0]
[676.5888671875, 0.0]
[1002.313232421875, 0.0]
[435.03271484375, 0.0]
[642.0703125, 0.0]
[265.3323974609375, 0.0]
[223.7735595703125, 0.0]
[449.5812683105469, 0.0]
[385.46685791015625, 0.0]
[459.6546630859375, 0.0]
[468.56658935546875, 0.0]
[1066.329345703125, 0.0]
[747.4784545898438, 0.0]
[952.1683349609375, 0.0]
[182.4396514892578, 0.0]
[481.32122802734375, 0.0]
[166.09466552734375, 0.0]
[773.2073974609375, 0.0]
[227.53904724121094, 0.0]
