[0.0, 0.9997895360736442, 2.104639263558072E-4, 2.1722989064587387E-23]
[0.0, 0.9985191703065706, 0.0014808296934294988, 6.97235148990424E-21]
[0.0, 0.9998707111464008, 1.2928885359927901E-4, 1.2941906067271005E-22]
[0.0, 0.9998183653209315, 1.81634679068428E-4, 9.788339632414353E-22]
[0.0, 0.9999314069043782, 6.859309562193549E-5, 5.124572506789585E-24]
[0.0, 0.9997640395371655, 2.359604628343915E-4, 1.0101132683392454E-22]
[0.0, 0.9999678903601175, 3.210963988267085E-5, 5.33296399517237E-23]
[0.0, 0.9997573872251845, 2.426127748154622E-4, 7.574101006747434E-23]
[0.0, 0.9997955845428808, 2.0441545711936038E-4, 5.973427072490902E-21]
[0.0, 0.9992522713657338, 7.477286342662604E-4, 6.369591589103222E-22]
[0.0, 0.9995886126143368, 4.113873856632284E-4, 1.4310223651398144E-23]
[0.0, 0.9999069554021126, 9.304459788750601E-5, 6.092570486469115E-23]
[0.0, 0.9992897963221327, 7.102036778672405E-4, 1.1118121409559315E-21]
[0.0, 0.9999563058628466, 4.3694137153515906E-5, 7.782187292295491E-23]
[0.0, 0.9993805032908838, 6.194967091162198E-4, 1.7009306866298227E-24]
[0.0, 0.999887657218973, 1.1234278102710967E-4, 3.142437071998059E-24]
[0.0, 0.9998490487660003, 1.509512339996835E-4, 1.4062219451209385E-23]
[0.0, 0.999750687558755, 2.493124412450434E-4, 9.172418030916855E-23]
[0.0, 0.9980127394190477, 0.001987260580952268, 2.467274023149737E-22]
[0.0, 0.9999487164482318, 5.128355176817543E-5, 6.0933504560232654E-24]
[0.0, 0.9968780143962067, 0.0031219856037932865, 1.1330153141480264E-21]
[0.0, 0.9998950278667376, 1.0497213326245477E-4, 6.997376771262895E-23]
[0.0, 0.9999929487636531, 7.051236347080001E-6, 3.803193127529985E-25]
[0.0, 0.9979896522451033, 0.002010347754896647, 1.4143513132571622E-19]
[0.0, 0.9998711142774676, 1.288857225324924E-4, 2.5799026547401587E-22]
[0.0, 0.9963102584811534, 0.0036897415188466396, 3.424997765482765E-20]
[0.0, 0.9996066488779847, 3.9335112201526384E-4, 2.4346422673461475E-21]
[0.0, 0.9995826403573506, 4.1735964264946605E-4, 5.2823472969686E-23]
[0.0, 0.9993292735295819, 6.707264704181974E-4, 1.0229087836627983E-22]
[0.0, 0.9998170435591394, 1.8295644086060894E-4, 5.542250403469543E-22]
[0.0, 0.9994150410915822, 5.849589084178426E-4, 3.1305752671061136E-21]
[0.0, 0.9965390875891358, 0.0034609124108641288, 8.254419147391302E-21]
[0.0, 0.9999811411561802, 1.8858843819862886E-5, 7.535071774740624E-26]
[0.0, 0.9999384643054711, 6.15356945290175E-5, 2.6611370665704176E-25]
[0.0, 0.9991112086267566, 8.887913732432789E-4, 2.7346069622223192E-21]
[0.0, 0.9994321116469179, 5.678883530821061E-4, 2.2134024544792796E-22]
[0.0, 0.9981601922612214, 0.0018398077387784496, 6.941296543402765E-23]
[0.0, 0.9999627927945642, 3.720720543576039E-5, 1.0846944570641754E-24]
[0.0, 0.9999021259941073, 9.787400589262904E-5, 8.957624497314015E-22]
[0.0, 0.9995739330236907, 4.2606697630939624E-4, 1.1160391660382128E-22]
[0.0, 0.9998735171005233, 1.264828994767011E-4, 3.8370615691223965E-23]
[0.0, 0.976202361806835, 0.023797638193164737, 3.821290319934229E-16]
[0.0, 0.9999694017449562, 3.0598255043880696E-5, 6.413927324074079E-23]
[0.0, 0.9996843348099186, 3.156651900813541E-4, 1.5813380721022845E-20]
[0.0, 0.999904406744782, 9.559325521795059E-5, 1.9595494271818003E-22]
[0.0, 0.9989752059828401, 0.0010247940171599689, 2.0848824676671095E-20]
[0.0, 0.9999506896485733, 4.931035142686484E-5, 2.573920613979357E-24]
[0.0, 0.9999126038619894, 8.739613801044345E-5, 1.5591610031606883E-22]
[0.0, 0.9997709805500872, 2.2901944991285161E-4, 9.074972246857585E-24]
[0.0, 0.9996069461003212, 3.930538996787014E-4, 1.5688926466079412E-22]
[1.0, 1.4045306389045243E-6, 0.9998218320317172, 1.7676343764411767E-4]
[1.0, 4.731686867898411E-5, 0.9995748280569492, 3.7785507437190514E-4]
[1.0, 7.215153117235298E-7, 0.9929980741447306, 0.007001204339957743]
[1.0, 9.609404751584006E-5, 0.9934948710784822, 0.006409034874002007]
[1.0, 1.555790285610071E-6, 0.9762749634196423, 0.023723480790072034]
[1.0, 3.2869149107312085E-4, 0.998789183465498, 8.821250434290121E-4]
[1.0, 1.0078417243236142E-4, 0.9974662613142063, 0.002432954513361187]
[1.0, 0.04782197889691377, 0.9521770935742927, 9.275287933638161E-7]
[1.0, 2.54832276473742E-6, 0.9996473825897364, 3.5006908749884866E-4]
[1.0, 0.0076763893088942076, 0.9916548271133974, 6.687835777086367E-4]
[1.0, 0.0014435481855650857, 0.9984737220108475, 8.27298035873795E-5]
[1.0, 3.909780253516359E-4, 0.9989841156725834, 6.249063020648347E-4]
[1.0, 4.887947960769773E-6, 0.9999113307893828, 8.37812626565602E-5]
[1.0, 3.326806865301494E-5, 0.9960991382613935, 0.003867593669953565]
[1.0, 0.005859789079240058, 0.994136612896529, 3.598024231062585E-6]
[1.0, 6.286124635432231E-6, 0.9998986366127011, 9.507726266359579E-5]
[1.0, 0.0015132327898797584, 0.9945422342856365, 0.003944532924483812]
[1.0, 3.8621674331943247E-4, 0.9996117009506278, 2.082306052878949E-6]
[2.0, 4.9994281498053505E-8, 0.21322755374905802, 0.7867723962566605]
[1.0, 3.77640920220351E-4, 0.9995985356153311, 2.3823464448710775E-5]
[1.0, 2.40042985567013E-4, 0.7493869596324831, 0.25037299738194985]
[1.0, 7.091950966460635E-5, 0.9998843912409187, 4.468924941689786E-5]
[2.0, 1.4127428054362954E-7, 0.31869973826102654, 0.6813001204646929]
[1.0, 2.5491620029391935E-5, 0.9996086576009261, 3.658507790445886E-4]
[1.0, 1.3908652379386867E-5, 0.9999122030287384, 7.388831888217371E-5]
[1.0, 5.645498403496953E-6, 0.9997533114621907, 2.4104303940588126E-4]
[1.0, 2.575275854431533E-7, 0.9874942062950303, 0.012505536177384353]
[1.0, 3.481896833736059E-7, 0.5338148935652811, 0.46618475824503536]
[1.0, 6.764889078234224E-5, 0.9929521941258301, 0.006980156983387515]
[1.0, 0.0010660829649551944, 0.9989336666809336, 2.5035411116545984E-7]
[1.0, 4.2224283533129234E-4, 0.9995408397675932, 3.691739707551424E-5]
[1.0, 6.468311481949903E-4, 0.9993485216171895, 4.647234615547558E-6]
[1.0, 3.3917018373263546E-4, 0.9996438275337328, 1.7002282534622675E-5]
[2.0, 8.066192652164516E-7, 0.14058231352557007, 0.8594168798551647]
[1.0, 0.005123002772781351, 0.9902443080052586, 0.004632689221959959]
[1.0, 0.0015748504157390782, 0.9980212785170666, 4.0387106719453394E-4]
[1.0, 2.991021368356129E-6, 0.9974952646027009, 0.0025017443759306267]
[1.0, 3.828889461432063E-7, 0.9694673615856141, 0.03053225552543969]
[1.0, 0.004755262270695488, 0.9952254147183637, 1.9323010940940802E-5]
[1.0, 3.539400966561114E-4, 0.9985789104729401, 0.0010671494304038882]
[1.0, 4.2999860272654414E-4, 0.9988276848509852, 7.423165462882652E-4]
[1.0, 7.58078489333728E-5, 0.9990252931517154, 8.988989993512417E-4]
[1.0, 1.44305759047675E-4, 0.9997880934958842, 6.760074506826495E-5]
[1.0, 0.013791882955280204, 0.9862060029646684, 2.114080051302386E-6]
[1.0, 5.130964004321165E-4, 0.9990128341400032, 4.740694595647295E-4]
[1.0, 0.0028003742772935445, 0.9971934131808402, 6.212541866260807E-6]
[1.0, 0.001087509574390963, 0.9988390296958454, 7.346072976366447E-5]
[1.0, 4.4115432303668856E-5, 0.9998754472063408, 8.0437361355648E-5]
[1.0, 0.038052257548946034, 0.9619473983641764, 3.4408687751618437E-7]
[1.0, 6.612063832040006E-4, 0.9992338882320074, 1.0490538478849673E-4]
[2.0, 5.002163052852272E-13, 2.166688201116546E-7, 0.9999997833306796]
[2.0, 1.134123689995076E-8, 0.001084477757586093, 0.9989155109011769]
[2.0, 1.7494389127534035E-13, 1.9922468565858636E-5, 0.9999800775312592]
[2.0, 3.145884339113209E-9, 0.0027597022406470693, 0.9972402946134685]
[2.0, 8.907577977795278E-13, 3.932987796579336E-6, 0.9999960670113128]
[2.0, 1.2948728480230615E-15, 2.6537579940931404E-6, 0.9999973462420045]
[2.0, 1.535321030868254E-4, 0.057750118678525045, 0.9420963492183881]
[2.0, 3.3002344191853636E-13, 1.7397378865733509E-4, 0.9998260262110127]
[2.0, 3.9373728788204157E-13, 4.5836736915810985E-5, 0.9999541632626905]
[2.0, 7.848221726561764E-13, 5.099992632976481E-6, 0.9999949000065822]
[2.0, 1.0166053210953872E-7, 0.026597643667022882, 0.9734022546724451]
[2.0, 1.0373638122601266E-10, 4.661011746625086E-4, 0.999533898721601]
[2.0, 8.258657660020487E-12, 1.1044020594745124E-4, 0.999889559785794]
[2.0, 3.1589275672094435E-10, 6.119027232129684E-5, 0.9999388094117859]
[2.0, 6.503755512212778E-12, 8.570516202626565E-7, 0.999999142941876]
[2.0, 1.7623098316344487E-10, 6.285565346819626E-5, 0.9999371441703009]
[2.0, 1.0208795272584718E-8, 0.012846848750130304, 0.9871531410410745]
[2.0, 1.9116342153228E-11, 3.368887579676886E-4, 0.9996631112229161]
[2.0, 6.860686410948696E-19, 1.2239227957418148E-8, 0.999999987760772]
[2.0, 5.7893638802952144E-9, 0.015809359904531608, 0.9841906343061044]
[2.0, 9.139972597061134E-13, 1.1123840600985734E-5, 0.999988876158485]
[2.0, 1.0891023099872411E-7, 0.001453034736776773, 0.9985468563529922]
[2.0, 4.018248555270439E-16, 2.86056736138885E-6, 0.9999971394326382]
[2.0, 1.9043453034925153E-8, 0.020541748572031473, 0.9794582323845155]
[2.0, 4.0473023114164485E-10, 5.38520956745019E-4, 0.9994614786385246]
[2.0, 1.9346084748161604E-10, 0.007361938133936737, 0.9926380616726025]
[2.0, 3.0214829101145965E-7, 0.07988938355516569, 0.9201103142965432]
[2.0, 4.994045900474646E-6, 0.22971894344255872, 0.7702760625115408]
[2.0, 1.6059161576758527E-12, 8.714958579175084E-6, 0.9999912850398149]
[2.0, 1.1220045274323877E-9, 0.07886742180311196, 0.9211325770748834]
[2.0, 4.813137453383333E-14, 6.151933551157553E-5, 0.9999384806644402]
[2.0, 1.23120189997555E-9, 0.027594582159742167, 0.9724054166090559]
[2.0, 2.8596862300257996E-13, 1.8405327063423587E-6, 0.9999981594670075]
[1.0, 1.6214244995862096E-6, 0.7055197272546934, 0.2944786513208071]
[2.0, 1.1745269449026482E-7, 0.10392090417209865, 0.8960789783752068]
[2.0, 6.359998562168773E-16, 1.4854010423936047E-6, 0.999998514598957]
[2.0, 1.582996939781201E-10, 1.5416738815133566E-5, 0.9999845831028852]
[2.0, 8.575841359739576E-8, 0.030382918304718856, 0.9696169959368676]
[2.0, 1.5252179135131385E-5, 0.3315132827283576, 0.6684714650925072]
[2.0, 4.578959909298704E-11, 4.8550372788284897E-4, 0.9995144962263275]
[2.0, 1.751086997107096E-13, 1.365691323197212E-6, 0.9999986343085016]
[2.0, 1.0413999542687372E-11, 9.844931465458066E-5, 0.9999015506749315]
[2.0, 1.134123689995076E-8, 0.001084477757586093, 0.9989155109011769]
[2.0, 4.205728880607022E-13, 3.847609381806061E-6, 0.9999961523901977]
[2.0, 3.8988960116832364E-13, 1.0796432811572409E-6, 0.999998920356329]
[2.0, 3.1093425989746685E-12, 2.0867731481716207E-5, 0.999979132265409]
[2.0, 7.343612677092703E-11, 3.859896143474074E-4, 0.9996140103122165]
[2.0, 2.1637585664910775E-9, 0.0025157390272970066, 0.9974842588089445]
[2.0, 6.382494689497335E-9, 2.104861766799718E-4, 0.9997895074408253]
